School_ID,County_Name,School_Name,School_Lat,School_Long,Store_Name,Store_Lat,Store_Long,Store_Address,Store_PlaceID
107,Clayton County, Sequoyah Middle School,33.5644337,-84.3868116,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
107,Clayton County, Sequoyah Middle School,33.5644337,-84.3868116,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
107,Clayton County, Sequoyah Middle School,33.5644337,-84.3868116,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
107,Clayton County, Sequoyah Middle School,32.1938797,-82.57994649999999,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
4060,Clayton County, Suder Elementary School,33.5150776,-84.34561699999999,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
4060,Clayton County, Suder Elementary School,33.5150776,-84.34561699999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
4060,Clayton County, Suder Elementary School,33.5150776,-84.34561699999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
4060,Clayton County, Suder Elementary School,33.5150776,-84.34561699999999,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
5060,Clayton County, Swint Elementary School,33.534934,-84.375435,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
5060,Clayton County, Swint Elementary School,33.534934,-84.375435,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
5060,Clayton County, Swint Elementary School,33.534934,-84.375435,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
5060,Clayton County, Swint Elementary School,33.534934,-84.375435,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
1062,Clayton County, Tara Elementary School,33.5715965,-84.360202,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
1062,Clayton County, Tara Elementary School,33.5715965,-84.360202,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
1062,Clayton County, Tara Elementary School,33.5715965,-84.360202,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
1062,Clayton County, Tara Elementary School,33.5715965,-84.360202,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
105,Clayton County, Thurgood Marshall Elementary School,33.5937354,-84.31812769999999,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Terry's IGA,33.73614859999999,-82.7394473,"115 North Spring Street, Washington",ChIJidCGaIuv94gR-pjx2WR5QAY
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Ingles Markets,33.7298143,-82.7175182,"110 Ann Denard Drive, Washington",ChIJnWtN3W2l94gRxkhtinYYczM
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Family Dollar,33.72567699999999,-82.718119,"164 Bi-Lo Plaza, Washington",ChIJlYwf8G2l94gRxbbIZSoRgvw
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Terry's IGA,33.73614859999999,-82.7394473,"115 North Spring Street, Washington",ChIJidCGaIuv94gR-pjx2WR5QAY
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Ingles Markets,33.7298143,-82.7175182,"110 Ann Denard Drive, Washington",ChIJnWtN3W2l94gRxkhtinYYczM
105,Clayton County, Thurgood Marshall Elementary School,33.7288772,-82.720109,Family Dollar,33.72567699999999,-82.718119,"164 Bi-Lo Plaza, Washington",ChIJlYwf8G2l94gRxbbIZSoRgvw
307,Clayton County, Unidos Dual Language School,33.6322613,-84.3712292,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
307,Clayton County, Unidos Dual Language School,33.6322613,-84.3712292,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
307,Clayton County, Unidos Dual Language School,33.6322613,-84.3712292,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
307,Clayton County, Unidos Dual Language School,33.6322613,-84.3712292,ALDI,33.7137226,-84.35020159999999,"1461 Moreland Avenue Southeast, Atlanta",ChIJNYyG134B9YgRUJOqTz5seeQ
2062,Clayton County, West Clayton Elementary School,33.6037266,-84.43091900000002,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
2062,Clayton County, West Clayton Elementary School,33.6037266,-84.43091900000002,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
2062,Clayton County, West Clayton Elementary School,33.6037266,-84.43091900000002,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
2062,Clayton County, West Clayton Elementary School,33.6037266,-84.43091900000002,Piggly Wiggly,33.670255,-84.4612186,"3100 Washington Road, East Point",ChIJF1Bdx5_i9IgRTn4Vb2KDm4M
5056,Clayton County, William M. McGarrah Elementary School,33.5814558,-84.3183743,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
5056,Clayton County, William M. McGarrah Elementary School,33.5814558,-84.3183743,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
5056,Clayton County, William M. McGarrah Elementary School,33.5814558,-84.3183743,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
5056,Clayton County, William M. McGarrah Elementary School,33.5814558,-84.3183743,ALDI,33.5341018,-84.3697912,"615 North Avenue, Jonesboro",ChIJn1-5qzT69IgRVYRQO4TJAW8
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,ALDI,33.7137226,-84.35020159999999,"1461 Moreland Avenue Southeast, Atlanta",ChIJNYyG134B9YgRUJOqTz5seeQ
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,Kroger,33.68236810000001,-84.4093793,"2685 Metropolitan Parkway Southwest, Atlanta",ChIJ98UKmpAC9YgRx_FrB4QSp7o
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,ALDI,33.7137226,-84.35020159999999,"1461 Moreland Avenue Southeast, Atlanta",ChIJNYyG134B9YgRUJOqTz5seeQ
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
1050,Echols County, Echols County High School,33.6405993,-84.33292279999999,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,ALDI,33.4725516,-84.444543,"1060 Highway 85 North, Fayetteville",ChIJWRZMROfv9IgRIua9mO_7RFA
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
197,Johnson County, Johnson County Elementary School,33.5366617,-84.387879,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
197,Johnson County, Johnson County Elementary School,32.7266367,-82.7328022,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
197,Johnson County, Johnson County Elementary School,32.7266367,-82.7328022,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
201,Johnson County, Johnson County High School ,32.7248029,-82.728392,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
201,Johnson County, Johnson County High School ,32.7248029,-82.728392,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
201,Johnson County, Johnson County High School ,32.1785145,-82.5945783,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
101,Johnson County, Johnson County Middle School,32.7249915,-82.7290474,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
101,Johnson County, Johnson County Middle School,32.7249915,-82.7290474,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Publix Super Market at Baytree Village,30.8456768,-83.32284399999999,"1741 Gornto Road, Valdosta",ChIJ35WNwJBm7ogRdT82kQmDWH4
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Family Dollar,30.8823,-83.2663,"3820 Inner Perimeter Road, Valdosta",ChIJawTapexn7ogRWCmZicGu4ag
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Walmart Neighborhood Market,30.9156028,-83.2569568,"4196 Bemiss Road, Valdosta",ChIJ4_5jLBto7ogR5-1CLwo4ARY
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Publix Super Market at Baytree Village,30.8456768,-83.32284399999999,"1741 Gornto Road, Valdosta",ChIJ35WNwJBm7ogRdT82kQmDWH4
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Family Dollar,30.8823,-83.2663,"3820 Inner Perimeter Road, Valdosta",ChIJawTapexn7ogRWCmZicGu4ag
101,Johnson County, Johnson County Middle School,30.898887,-83.2839632,Walmart Neighborhood Market,30.9156028,-83.2569568,"4196 Bemiss Road, Valdosta",ChIJ4_5jLBto7ogR5-1CLwo4ARY
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,Family Dollar,33.5811233,-84.4719009,"6385 Old National Highway, Atlanta",ChIJe6LPrILk9IgR-dySV--a3Ls
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
107,Montgomery County, Montgomery County Elementary School,33.5644337,-84.3868116,ALDI,33.5965424,-84.4279763,"5820 Riverdale Road, College Park",ChIJxyDTmrD89IgRgrZH3KFM1JQ
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
107,Montgomery County, Montgomery County Elementary School,32.1938797,-82.57994649999999,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
201,Montgomery County, Montgomery County High School,32.7248029,-82.728392,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
201,Montgomery County, Montgomery County High School,32.7248029,-82.728392,Family Dollar,32.7321015,-82.7218584,"212 West Trilby Street, Wrightsville",ChIJBQHZVSvO8IgRMe3LlKPs378
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Mount Vernon Grocery,32.1753593,-82.5943874,"304 South Railroad Avenue, Mount Vernon",ChIJjUKLOQX18IgRIJqQKa-heDA
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Family Dollar,32.17286349999999,-82.5937582,"601 South Mason Street, Mount Vernon",ChIJTZX5WgX18IgRGfc859Ze39A
201,Montgomery County, Montgomery County High School,32.1785145,-82.5945783,Chicken Houses,32.1619422,-82.5662416,"650 East Alston Road, Mount Vernon",ChIJSYTgwNj18IgRrqmHu00Y0j4
106,Lowndes County, J. L. Lomax Elementary School,33.520308,-84.3485359,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
106,Lowndes County, J. L. Lomax Elementary School,33.520308,-84.3485359,ALDI,33.4418943,-84.322878,"11499 Tara Boulevard, Lovejoy",ChIJX7zpyuL29IgRptD3eaYlZ14
106,Lowndes County, J. L. Lomax Elementary School,33.520308,-84.3485359,Publix Super Market at Mt. Zion,33.5616957,-84.3251349,"2035 Mount Zion Road, Morrow",ChIJAYU2wP379IgRV6JG0RTvF-I
106,Lowndes County, J. L. Lomax Elementary School,33.520308,-84.3485359,ALDI,33.55104550000001,-84.2550409,"5420 North Henry Boulevard, Stockbridge",ChIJ0zKb7T1W9IgR1wzlIeh8LC0
106,Lowndes County, J. L. Lomax Elementary School,33.520308,-84.3485359,H Mart Riverdale,33.5828934,-84.41264340000001,"6335 Georgia 85, Riverdale",ChIJTfOT55389IgRMdwExIWG6Ho
